Trial,Condition,Duration_Seconds,Filename_left,Filename_right,Is_repeat,Display,Category,Stim
0,NULL,16,,,0,,,NaN
1,2D_Face,1,Face_02_R.png,Face_02_R.png,0,2D,Face,2
1,NULL,7,,,0,,,NaN
2,3D_Object,1,Object_10_L.png,Object_10_R.png,0,3D,Object,10
2,NULL,3,,,0,,,NaN
3,3D_Object,1,Object_13_L.png,Object_13_R.png,0,3D,Object,13
3,NULL,3,,,0,,,NaN
4,2D_Object,1,Object_12_R.png,Object_12_R.png,0,2D,Object,12
4,NULL,3,,,0,,,NaN
5,2D_Face,1,Face_13_R.png,Face_13_R.png,0,2D,Face,13
5,NULL,3,,,0,,,NaN
6,3D_Face,1,Face_12_L.png,Face_12_R.png,0,3D,Face,12
6,NULL,3,,,0,,,NaN
7,3D_Object,1,Object_11_L.png,Object_11_R.png,0,3D,Object,11
7,NULL,3,,,0,,,NaN
8,2D_Hand,1,Hand_02_R.png,Hand_02_R.png,0,2D,Hand,2
8,NULL,3,,,0,,,NaN
9,2D_Hand,1,Hand_12_R.png,Hand_12_R.png,0,2D,Hand,12
9,NULL,3,,,0,,,NaN
10,3D_Face,1,Face_04_L.png,Face_04_R.png,0,3D,Face,4
10,NULL,3,,,0,,,NaN
11,2D_Face,1,Face_14_R.png,Face_14_R.png,0,2D,Face,14
11,NULL,3,,,0,,,NaN
12,2D_Object,1,Object_06_R.png,Object_06_R.png,0,2D,Object,6
12,NULL,3,,,0,,,NaN
13,3D_Face,1,Face_05_L.png,Face_05_R.png,0,3D,Face,5
13,NULL,7,,,0,,,NaN
14,3D_Hand,1,Hand_10_L.png,Hand_10_R.png,0,3D,Hand,10
14,NULL,7,,,0,,,NaN
15,2D_Hand,1,Hand_06_R.png,Hand_06_R.png,0,2D,Hand,6
15,NULL,3,,,0,,,NaN
16,2D_Face,1,Face_11_R.png,Face_11_R.png,0,2D,Face,11
16,NULL,3,,,0,,,NaN
17,2D_Hand,1,Hand_10_R.png,Hand_10_R.png,0,2D,Hand,10
17,NULL,7,,,0,,,NaN
18,3D_Hand,1,Hand_08_L.png,Hand_08_R.png,0,3D,Hand,8
18,NULL,3,,,0,,,NaN
19,3D_Face,1,Face_01_L.png,Face_01_R.png,0,3D,Face,1
19,NULL,7,,,0,,,NaN
20,2D_Hand,1,Hand_13_R.png,Hand_13_R.png,0,2D,Hand,13
20,NULL,3,,,0,,,NaN
21,3D_Object,1,Object_01_L.png,Object_01_R.png,0,3D,Object,1
21,NULL,3,,,0,,,NaN
22,3D_Hand,1,Hand_15_L.png,Hand_15_R.png,0,3D,Hand,15
22,NULL,3,,,0,,,NaN
23,2D_Object,1,Object_02_R.png,Object_02_R.png,0,2D,Object,2
23,NULL,3,,,0,,,NaN
24,2D_Object,1,Object_04_R.png,Object_04_R.png,0,2D,Object,4
24,NULL,3,,,0,,,NaN
25,2D_Hand,1,Hand_03_R.png,Hand_03_R.png,0,2D,Hand,3
25,NULL,7,,,0,,,NaN
26,2D_Object,1,Object_15_R.png,Object_15_R.png,0,2D,Object,15
26,NULL,7,,,0,,,NaN
27,3D_Hand,1,Hand_07_L.png,Hand_07_R.png,0,3D,Hand,7
27,NULL,3,,,0,,,NaN
28,2D_Face,1,Face_04_R.png,Face_04_R.png,0,2D,Face,4
28,NULL,3,,,0,,,NaN
29,3D_Hand,1,Hand_09_L.png,Hand_09_R.png,0,3D,Hand,9
29,NULL,3,,,0,,,NaN
